timestamp,__name__,endpoint,instance,job,namespace,pod,prometheus,service,user,value
2024-07-15 06:12:23.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:12:28.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:12:33.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:12:38.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:12:43.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:12:48.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:12:53.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:12:58.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:03.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:08.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:13.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:18.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:23.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:28.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:33.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:38.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:43.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:48.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:53.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,27971.126532239003
2024-07-15 06:13:58.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:03.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:08.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:13.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:18.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:23.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:28.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:33.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:38.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:43.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:48.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:53.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:14:58.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:03.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:08.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:13.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:18.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:23.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:28.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:33.085000038,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:38.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:43.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:48.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:53.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:15:58.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:03.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:08.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:13.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:18.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:23.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:28.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:33.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:38.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:43.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:48.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:53.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:16:58.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:03.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:08.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:13.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:18.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:23.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:28.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:33.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:38.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:43.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:48.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:53.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:17:58.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,43073.064947859006
2024-07-15 06:08:03.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,12060.982571555001
2024-07-15 06:08:08.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,12060.982571555001
2024-07-15 06:08:13.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,12060.982571555001
2024-07-15 06:08:18.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,12060.982571555001
2024-07-15 06:08:23.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,12060.982571555001
2024-07-15 06:08:28.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,12060.982571555001
2024-07-15 06:08:33.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,12060.982571555001
2024-07-15 06:08:38.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,20986.579338168005
2024-07-15 06:08:43.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,20986.579338168005
2024-07-15 06:08:48.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,20986.579338168005
2024-07-15 06:08:53.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,20986.579338168005
2024-07-15 06:08:58.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,20986.579338168005
2024-07-15 06:09:03.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,20986.579338168005
2024-07-15 06:09:08.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,20986.579338168005
2024-07-15 06:09:13.082999945,router_queue_duration_sum,http,10.129.2.15:3000,tgis-bam,fmaas-monitoring,llm-router-multi-instance-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,Hari,20986.579338168005
